Sun Dec  5 23:15:15 2021       
+-----------------------------------------------------------------------------+
| NVIDIA-SMI 418.87.00    Driver Version: 418.87.00    CUDA Version: 10.1     |
|-------------------------------+----------------------+----------------------+
| GPU  Name        Persistence-M| Bus-Id        Disp.A | Volatile Uncorr. ECC |
| Fan  Temp  Perf  Pwr:Usage/Cap|         Memory-Usage | GPU-Util  Compute M. |
|===============================+======================+======================|
|   0  Tesla V100-PCIE...  On   | 00000000:AF:00.0 Off |                    0 |
| N/A   40C    P0    27W / 250W |      0MiB / 32480MiB |      0%      Default |
+-------------------------------+----------------------+----------------------+
                                                                               
+-----------------------------------------------------------------------------+
| Processes:                                                       GPU Memory |
|  GPU       PID   Type   Process name                             Usage      |
|=============================================================================|
|  No running processes found                                                 |
+-----------------------------------------------------------------------------+
Rank 0 - Image COVID-19_02132021(8).jpg - Prediction 0 - Time 11.391676664352417
Rank 0 - Image COVID-19_02132021(10).jpg - Prediction 2 - Time 6.778556823730469
Rank 0 - Image COVID-19_02132021(47).jpg - Prediction 2 - Time 6.661425352096558
Rank 0 - Image covid-19-pneumonia-22-day2-pa.png - Prediction 2 - Time 6.796732425689697
Rank 0 - Image 8FDE8DBA-CFBD-4B4C-B1A4-6F36A93B7E87.jpeg - Prediction 0 - Time 6.645510673522949
Rank 0 - Image COVID-19_02132021(18).jpg - Prediction 1 - Time 6.665846109390259
Rank 0 - Image extubation-8.jpg - Prediction 2 - Time 6.687958478927612
Rank 0 - Image figure1-5e7c1b8d98c29ab001275405-98.jpeg - Prediction 2 - Time 6.60059666633606
Rank 0 - Image COVID-19_02132021(34).jpg - Prediction 1 - Time 6.667322158813477
Rank 0 - Image 31BA3780-2323-493F-8AED-62081B9C383B.jpeg - Prediction 2 - Time 6.621905326843262
Rank 0 - Image COVID-1912132020(95).jpg - Prediction 2 - Time 6.5709309577941895
Rank 0 - Image COVID-1912132020(57).jpg - Prediction 2 - Time 6.545547008514404
Rank 0 - Image COVID-19_02132021(22).jpg - Prediction 2 - Time 7.612841367721558
Rank 0 - Image 4-x-day4.jpg - Prediction 2 - Time 8.002049207687378
Rank 0 - Image COVID-19_02132021(4).jpg - Prediction 0 - Time 7.21503472328186
Rank 0 - Image COVID-19_02132021(43).jpg - Prediction 2 - Time 7.9326512813568115
Rank 0 - Image covid-19-pneumonia-7-PA.jpg - Prediction 2 - Time 6.881545543670654
Rank 0 - Image 67d668e570c242404ba82c7cbe2ca8f2-05be-0.jpg - Prediction 2 - Time 7.8425133228302
Rank 0 - Image COVID-19_02132021(38).jpg - Prediction 1 - Time 7.940280437469482
Rank 0 - Image COVID-1912132020(60).jpg - Prediction 0 - Time 6.863754987716675
Rank 0 - Image nejmoa2001191_f5-PA.jpeg - Prediction 2 - Time 6.728407144546509
Rank 0 - Image COVID-1912132020(99).jpg - Prediction 2 - Time 8.148973226547241
Rank 0 - Image COVID-1912132020(76).jpg - Prediction 2 - Time 7.4569549560546875
Rank 0 - Image COVID-1912132020(98).jpg - Prediction 2 - Time 7.038490533828735
Rank 0 - Image COVID-19_02132021(31).jpg - Prediction 2 - Time 7.199103832244873
Rank 0 - Image COVID-1912132020(77).jpg - Prediction 2 - Time 6.7555296421051025
Rank 0 - Image covid-19-pneumonia-43-day0.jpeg - Prediction 2 - Time 7.909801959991455
Rank 0 - Image COVID-1912132020(61).jpg - Prediction 2 - Time 7.24695611000061
Rank 0 - Image COVID-19_02132021(39).jpg - Prediction 0 - Time 7.851203441619873
Rank 0 - Image 23E99E2E-447C-46E5-8EB2-D35D12473C39.png - Prediction 2 - Time 7.976396322250366
Rank 0 - Image 2B8649B2-00C4-4233-85D5-1CE240CF233B.jpeg - Prediction 2 - Time 7.586984872817993
Rank 0 - Image COVID-19_02132021(5).jpg - Prediction 1 - Time 7.103886604309082
Rank 0 - Image COVID-19_02132021(44).jpg - Prediction 2 - Time 6.869562864303589
Rank 0 - Image COVID-19_02132021(23).jpg - Prediction 2 - Time 6.86848521232605
Rank 0 - Image COVID-1912132020(94).jpg - Prediction 2 - Time 7.771019697189331
Rank 0 - Image COVID-1912132020(56).jpg - Prediction 2 - Time 7.3453991413116455
Rank 0 - Image COVID-19_02132021(35).jpg - Prediction 2 - Time 7.6044371128082275
Rank 0 - Image COVID-1912132020(82).jpg - Prediction 0 - Time 7.81677508354187
Rank 0 - Image 4-x-day13.jpg - Prediction 2 - Time 7.3908655643463135
Rank 0 - Image COVID-19_02132021(19).jpg - Prediction 2 - Time 7.982394218444824
Rank 0 - Image extubation-13.jpg - Prediction 2 - Time 7.83326268196106
Rank 0 - Image COVID-1912132020(83).jpg - Prediction 2 - Time 7.68020486831665
Rank 0 - Image radiol.2020201160.fig2b.jpeg - Prediction 2 - Time 8.05379581451416
Rank 0 - Image COVID-19_02132021(50).jpg - Prediction 0 - Time 8.327760934829712
Rank 0 - Image radiol.2020201160.fig3d.jpeg - Prediction 2 - Time 7.590667247772217
Rank 0 - Image 4-x-day1.jpg - Prediction 2 - Time 8.381486654281616
Rank 0 - Image COVID-19_02132021(9).jpg - Prediction 2 - Time 7.9229631423950195
Rank 0 - Image COVID-1912132020(71).jpg - Prediction 2 - Time 8.248526573181152
Rank 0 - Image COVID-19_02132021(2).jpg - Prediction 2 - Time 8.141348361968994
Rank 0 - Image covid-19-pneumonia-evolution-over-a-week-1-day4.jpg - Prediction 2 - Time 8.48030972480774
Rank 0 - Image covid-19-pneumonia-35-1.jpg - Prediction 2 - Time 7.983304500579834
Rank 0 - Image COVID-19_02132021(45).jpg - Prediction 2 - Time 8.174386501312256
Rank 0 - Image 5e6dd879fde9502400e58b2f.jpeg - Prediction 2 - Time 7.954178094863892
Rank 0 - Image COVID-19_02132021(12).jpg - Prediction 2 - Time 8.045506715774536
Rank 0 - Image 7E335538-2F86-424E-A0AB-6397783A38D0.jpeg - Prediction 2 - Time 8.377386808395386
Rank 0 - Image COVID-1912132020(67).jpg - Prediction 0 - Time 6.892107009887695
Rank 0 - Image 4e43e48d52c9e2d4c6c1fb9bc1544f_jumbo.jpeg - Prediction 2 - Time 7.981239080429077
Rank 0 - Image COVID-19_02132021(20).jpg - Prediction 1 - Time 7.621533155441284
Rank 0 - Image COVID-1912132020(89).jpg - Prediction 0 - Time 6.969174385070801
Rank 0 - Image COVID-1912132020(66).jpg - Prediction 0 - Time 6.888854265213013
Rank 0 - Image lancet-case2a.jpg - Prediction 2 - Time 6.821287631988525
Rank 0 - Image COVID-19_02132021(28).jpg - Prediction 2 - Time 6.888689994812012
Rank 0 - Image COVID-1912132020(104).jpg - Prediction 2 - Time 8.251802444458008
Rank 0 - Image COVID-1912132020(70).jpg - Prediction 0 - Time 8.54519534111023
Rank 0 - Image COVID-1912132020(92).jpg - Prediction 2 - Time 8.223207950592041
Rank 0 - Image COVID-19_02132021(16).jpg - Prediction 2 - Time 8.149348258972168
Rank 0 - Image figure1-5e75d0940b71e1b702629659-98-right.jpeg - Prediction 2 - Time 8.449318170547485
Rank 0 - Image COVID-19_02132021(41).jpg - Prediction 1 - Time 7.182366371154785
Rank 0 - Image covid-19-pneumonia-35-2.jpg - Prediction 2 - Time 7.125962257385254
Rank 0 - Image radiol.2020201160.fig3c.jpeg - Prediction 2 - Time 7.586495876312256
Rank 0 - Image 1B734A89-A1BF-49A8-A1D3-66FAFA4FAC5D.jpeg - Prediction 2 - Time 6.672428131103516
Rank 0 - Image COVID-19_02132021(49).jpg - Prediction 1 - Time 6.58020281791687
Rank 0 - Image RX-torace-a-letto-del-paziente-in-unica-proiezione-AP-1-1.jpeg - Prediction 2 - Time 7.699218034744263
Rank 0 - Image COVID-1912132020(84).jpg - Prediction 2 - Time 7.220198154449463
Rank 0 - Image covid-19-pneumonia-evolution-over-a-week-1-day0-PA.jpg - Prediction 2 - Time 6.756884336471558
Rank 0 - Image COVID-19_02132021(32).jpg - Prediction 2 - Time 8.01265263557434
Rank 0 - Image lancet-case2b.jpg - Prediction 2 - Time 7.107278823852539
Rank 0 - Image COVID-19_02132021(24).jpg - Prediction 2 - Time 6.736059904098511
Rank 0 - Image covid-19-pneumonia-41-day-0.jpg - Prediction 2 - Time 8.320918321609497
Rank 0 - Image COVID-19_02132021(33).jpg - Prediction 2 - Time 7.337716341018677
Rank 0 - Image covid-19-pneumonia-2.jpg - Prediction 2 - Time 7.9956560134887695
Rank 0 - Image COVID-1912132020(85).jpg - Prediction 2 - Time 9.362762212753296
Rank 0 - Image COVID-19_02132021(48).jpg - Prediction 2 - Time 8.828320503234863
Rank 0 - Image radiol.2020201160.fig2d.jpeg - Prediction 2 - Time 8.114429950714111
Rank 0 - Image paving.jpg - Prediction 2 - Time 8.327829599380493
Rank 0 - Image covid-19-pneumonia-evolution-over-a-week-1-day3.jpg - Prediction 2 - Time 8.290471076965332
Rank 0 - Image gr1_lrg-a.jpg - Prediction 2 - Time 7.4271886348724365
Rank 0 - Image COVID-1912132020(93).jpg - Prediction 0 - Time 7.448892831802368
Rank 0 - Image COVID-19_02132021(17).jpg - Prediction 2 - Time 7.3369526863098145
Rank 0 - Image COVID-19_02132021(37).jpg - Prediction 0 - Time 8.405379295349121
Rank 0 - Image 2-chest-filmc.jpg - Prediction 2 - Time 8.308552503585815
Rank 0 - Image COVID-19_02132021(29).jpg - Prediction 2 - Time 8.127718210220337
Rank 0 - Image COVID-19_02132021(21).jpg - Prediction 2 - Time 7.706761837005615
Rank 0 - Image COVID-1912132020(88).jpg - Prediction 0 - Time 7.938283920288086
Rank 0 - Image COVID-19_02132021(13).jpg - Prediction 2 - Time 8.042964220046997
Rank 0 - Image COVID-19_02132021(11).jpg - Prediction 2 - Time 7.381415367126465
Rank 0 - Image E63574A7-4188-4C8D-8D17-9D67A18A1AFA.jpeg - Prediction 2 - Time 7.906896591186523
Rank 0 - Image covid-19-pneumonia-41-day-2.jpg - Prediction 2 - Time 8.274027824401855
Rank 0 - Image COVID-19_02132021(3).jpg - Prediction 2 - Time 7.642367124557495
Rank 0 - Image COVID-1912132020(102).jpg - Prediction 2 - Time 7.453837156295776
Rank 0 - Image 1-s2.0-S1684118220300682-main.pdf-002-a1.png - Prediction 2 - Time 7.769602298736572
Rank 0 - Image COVID-1912132020(64).jpg - Prediction 1 - Time 8.384109497070312
Rank 0 - Image figure1-5e7c1b8d98c29ab001275405-98-later.jpeg - Prediction 2 - Time 8.094887971878052
Rank 0 - Image COVID-19_02132021(1).jpg - Prediction 2 - Time 7.965771675109863
Rank 0 - Image 6CB4EFC6-68FA-4CD5-940C-BEFA8DAFE9A7.jpeg - Prediction 2 - Time 7.796853303909302
Rank 0 - Image kjr-21-e24-g001-l-a.jpg - Prediction 2 - Time 8.425220966339111
Rank 0 - Image ae6c954c0039de4b5edee53865ffee43-e6c8-0.jpg - Prediction 2 - Time 7.87324333190918
Rank 0 - Image COVID-1912132020(73).jpg - Prediction 2 - Time 7.954984426498413
Rank 0 - Image COVID-19_02132021(26).jpg - Prediction 2 - Time 7.757785081863403
Rank 0 - Image 9C34AF49-E589-44D5-92D3-168B3B04E4A6.jpeg - Prediction 2 - Time 7.934521198272705
Rank 0 - Image COVID-1912132020(91).jpg - Prediction 1 - Time 8.1058669090271
Rank 0 - Image COVID-19_02132021(30).jpg - Prediction 2 - Time 8.126189231872559
Rank 0 - Image 1-s2.0-S1684118220300682-main.pdf-002-a2.png - Prediction 2 - Time 8.829761981964111
Rank 0 - Image COVID-1912132020(86).jpg - Prediction 2 - Time 8.572497367858887
Rank 0 - Image covid-19-pneumonia-34.png - Prediction 2 - Time 7.987497568130493
Rank 0 - Image COVID-1912132020(69).jpg - Prediction 2 - Time 8.014185428619385
Rank 0 - Image 5A78BCA9-5B7A-440D-8A4E-AE7710EA6EAD.jpeg - Prediction 2 - Time 8.296102285385132
Rank 0 - Image radiol.2020201160.fig3a.jpeg - Prediction 2 - Time 7.4306769371032715
Rank 0 - Image 16664_1_1.jpg - Prediction 1 - Time 8.93394422531128
Rank 0 - Image COVID-19_02132021(14).jpg - Prediction 0 - Time 8.090976238250732
Rank 0 - Image COVID-1912132020(52).jpg - Prediction 2 - Time 7.896533250808716
