Sat Jan 15 16:25:19 2022       
+-----------------------------------------------------------------------------+
| NVIDIA-SMI 418.87.00    Driver Version: 418.87.00    CUDA Version: 10.1     |
|-------------------------------+----------------------+----------------------+
| GPU  Name        Persistence-M| Bus-Id        Disp.A | Volatile Uncorr. ECC |
| Fan  Temp  Perf  Pwr:Usage/Cap|         Memory-Usage | GPU-Util  Compute M. |
|===============================+======================+======================|
|   0  Tesla V100-PCIE...  On   | 00000000:AF:00.0 Off |                    0 |
| N/A   37C    P0    42W / 250W |      0MiB / 32480MiB |      0%      Default |
+-------------------------------+----------------------+----------------------+
                                                                               
+-----------------------------------------------------------------------------+
| Processes:                                                       GPU Memory |
|  GPU       PID   Type   Process name                             Usage      |
|=============================================================================|
|  No running processes found                                                 |
+-----------------------------------------------------------------------------+
Rank 0 - Image MIDRC-RICORD-1C-419639-003251-46647-0.png - Prediction 2 - Time 11.582518100738525
Rank 4 - Image 45dd0d26-0740-4c32-bd01-34246a41f3e3.png - Prediction 0 - Time 11.661688566207886
Rank 5 - Image b42eaeb8-b6d3-41d7-836c-56fd0922abf6.png - Prediction 1 - Time 14.400615453720093
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000291-42841-0.png - Prediction 2 - Time 11.16318964958191
Rank 3 - Image 8989e25c-a698-48fc-b428-fff56931fc8f.png - Prediction 0 - Time 12.332619905471802
Rank 4 - Image ad446933-fb8e-4739-bb40-2063e796ffd8.png - Prediction 0 - Time 7.605824947357178
Rank 1 - Image MIDRC-RICORD-1C-419639-003080-09097-0.png - Prediction 2 - Time 12.29192590713501
Rank 0 - Image MIDRC-RICORD-1C-419639-001464-39871-0.png - Prediction 1 - Time 8.22746729850769
Rank 5 - Image ae06b30f-ae30-40d3-b237-c934ce499774.png - Prediction 1 - Time 8.719474792480469
Rank 3 - Image 7fb3786c-5045-4a90-981d-c55b53d4d5d3.png - Prediction 0 - Time 7.134865045547485
Rank 4 - Image 5b12801f-aaf7-442e-b994-ec8f15ce78e5.png - Prediction 0 - Time 7.524090528488159
Rank 0 - Image MIDRC-RICORD-1C-419639-000918-78965-0.png - Prediction 2 - Time 7.058263063430786
Rank 2 - Image MIDRC-RICORD-1C-419639-001782-15190-0.png - Prediction 2 - Time 9.005604028701782
Rank 1 - Image MIDRC-RICORD-1C-SITE2-000230-35167-0.png - Prediction 2 - Time 8.1409912109375
Rank 5 - Image f59ae80d-d98e-465f-963a-1064764211f8.png - Prediction 1 - Time 9.613336086273193
Rank 4 - Image 3fe1550e-8bcb-4732-a343-725acce70531.png - Prediction 0 - Time 6.766813278198242
Rank 0 - Image MIDRC-RICORD-1C-419639-003318-64285-0.png - Prediction 2 - Time 6.891261100769043
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000279-56879-0.png - Prediction 2 - Time 7.2005414962768555
Rank 3 - Image 766b8aea-3b43-4a34-b675-09f373ca066b.png - Prediction 0 - Time 8.189707040786743
Rank 1 - Image MIDRC-RICORD-1C-419639-003365-72952-0.png - Prediction 2 - Time 7.078693866729736
Rank 0 - Image MIDRC-RICORD-1C-419639-001015-81591-0.png - Prediction 0 - Time 6.724725961685181
Rank 5 - Image 03a9498c-549d-4e7d-800b-e74797f7f625.png - Prediction 1 - Time 8.073827981948853
Rank 4 - Image 0bb24183-8b59-48f1-8bbf-4d889976fc82.png - Prediction 0 - Time 7.7860376834869385
Rank 3 - Image f6236cb5-cc36-4ec4-895c-d11ce043341d.png - Prediction 0 - Time 6.978945255279541
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000067-11643-0.png - Prediction 1 - Time 7.43983268737793
Rank 1 - Image MIDRC-RICORD-1C-SITE2-000208-34584-0.png - Prediction 2 - Time 7.751950025558472
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000265-99793-1.png - Prediction 2 - Time 6.894958734512329
Rank 4 - Image 02e4191e-fb03-4581-914c-f0438a17e53e.png - Prediction 0 - Time 6.780775785446167
Rank 3 - Image 153b7c2b-4909-4dca-8579-9523582bc4fe.png - Prediction 0 - Time 6.820136308670044
Rank 5 - Image 080f2b35-fcd5-473e-864b-a7dea3054cc7.png - Prediction 1 - Time 8.12461543083191
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000015-91071-0.png - Prediction 2 - Time 7.531861066818237
Rank 1 - Image MIDRC-RICORD-1C-419639-001464-53024-0.png - Prediction 1 - Time 8.16054081916809
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000159-61155-0.png - Prediction 2 - Time 6.802310943603516
Rank 3 - Image 1afd6582-da9d-4e5a-a81f-62a188fe9366.png - Prediction 0 - Time 7.278012752532959
Rank 4 - Image a8dfd068-69e9-4486-bb22-2a04f2f2e1a5.png - Prediction 0 - Time 8.338538646697998
Rank 2 - Image MIDRC-RICORD-1C-440808-000016-8.281-0.png - Prediction 0 - Time 7.426194667816162
Rank 5 - Image b479635e-4c58-4d27-879b-fb0e87b2a1aa.png - Prediction 1 - Time 8.903077363967896
Rank 1 - Image MIDRC-RICORD-1C-419639-003157-67493-0.png - Prediction 2 - Time 8.090420961380005
Rank 0 - Image MIDRC-RICORD-1C-419639-003169-42019-0.png - Prediction 0 - Time 6.697800636291504
Rank 4 - Image 63f71157-7db6-476f-b320-ba2fcbe2543f.png - Prediction 0 - Time 6.698698997497559
Rank 3 - Image 85bb48fe-e6d6-47de-bb71-d1636aced7dc.png - Prediction 0 - Time 7.577500581741333
Rank 2 - Image MIDRC-RICORD-1C-419639-001829-30276-0.png - Prediction 2 - Time 7.9032018184661865
Rank 5 - Image 86853bbd-5af2-4551-8273-f2978dffdd76.png - Prediction 0 - Time 8.688889265060425
Rank 1 - Image MIDRC-RICORD-1C-SITE2-000048-66689-0.png - Prediction 2 - Time 8.760022401809692
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000238-25854-1.png - Prediction 2 - Time 6.778441667556763
Rank 3 - Image eaeb935a-7294-4dd3-8bf5-73ba781d28af.png - Prediction 0 - Time 8.143552303314209
Rank 4 - Image 1cdba4ee-0bb8-421d-9a24-7febeb399729.png - Prediction 0 - Time 8.490973949432373
Rank 2 - Image MIDRC-RICORD-1C-419639-000025-53641-0.png - Prediction 2 - Time 8.167324542999268
Rank 0 - Image MIDRC-RICORD-1C-419639-001464-33260-0.png - Prediction 2 - Time 6.681619882583618
Rank 1 - Image MIDRC-RICORD-1C-440808-000020-8.458-0.png - Prediction 2 - Time 7.499959468841553
Rank 5 - Image acb5c720-f741-415c-993c-65855be08ffa.png - Prediction 1 - Time 8.843926668167114
Rank 4 - Image e1d23cbe-213d-48d6-a8c2-672c4e68285d.png - Prediction 0 - Time 7.574631214141846
Rank 3 - Image 5f137fa7-6539-499e-b0d5-0e481221bf5a.png - Prediction 0 - Time 8.123222589492798
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000124-65701-0.png - Prediction 2 - Time 7.761651277542114
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000018-55212-0.png - Prediction 2 - Time 6.768401145935059
Rank 1 - Image MIDRC-RICORD-1C-SITE2-000034-76728-1.png - Prediction 2 - Time 7.088755369186401
Rank 5 - Image 1414c7d6-dff3-453c-8322-b25bb5899d78.png - Prediction 1 - Time 8.72095012664795
Rank 4 - Image 4b1cab8a-c9bd-40e6-bc86-23c6be98a099.png - Prediction 0 - Time 7.801921844482422
Rank 3 - Image b5234584-1487-492c-8742-444b9ca41c3d.png - Prediction 0 - Time 8.169736385345459
Rank 2 - Image MIDRC-RICORD-1C-419639-001464-85049-0.png - Prediction 2 - Time 7.234591484069824
Rank 0 - Image MIDRC-RICORD-1C-419639-000025-50888-0.png - Prediction 2 - Time 6.634392023086548
Rank 1 - Image MIDRC-RICORD-1C-419639-002784-76664-0.png - Prediction 0 - Time 7.698222398757935
Rank 5 - Image c3a6ca22-c09b-4be0-a59d-e52718fbb645.png - Prediction 1 - Time 8.771908283233643
Rank 0 - Image MIDRC-RICORD-1C-419639-001288-10277-0.png - Prediction 2 - Time 6.608946084976196
Rank 4 - Image ec0492da-e6be-49cf-8b18-dc143180f1a2.png - Prediction 0 - Time 8.157403945922852
Rank 2 - Image MIDRC-RICORD-1C-419639-000025-90087-0.png - Prediction 2 - Time 7.574192523956299
Rank 3 - Image 71d8d6ec-253b-4272-a467-311828b2a35b.png - Prediction 0 - Time 8.184566736221313
Rank 1 - Image MIDRC-RICORD-1C-SITE2-000014-81802-0.png - Prediction 2 - Time 7.814302921295166
Rank 0 - Image MIDRC-RICORD-1C-419639-002757-16718-0.png - Prediction 2 - Time 6.789166688919067
Rank 5 - Image bfd795ae-7656-40fc-b44e-566515e52ed2.png - Prediction 1 - Time 8.50662350654602
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000098-66227-0.png - Prediction 2 - Time 6.798272132873535
Rank 4 - Image 89dd8f63-8320-48f3-b142-d903f40d5c8c.png - Prediction 0 - Time 7.749593019485474
Rank 3 - Image 0103fadb-1663-40a6-8a9e-09d626cd2091.png - Prediction 0 - Time 7.449337482452393
Rank 1 - Image MIDRC-RICORD-1C-SITE2-000068-39061-0.png - Prediction 2 - Time 7.417846441268921
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000135-64564-1.png - Prediction 2 - Time 6.8086137771606445
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000188-54382-0.png - Prediction 2 - Time 7.56883692741394
Rank 5 - Image 098906c5-cf22-43d3-9f0d-90e88e602090.png - Prediction 1 - Time 8.643570184707642
Rank 3 - Image e4cd65ae-65de-44fc-a6b2-ebbc46d2e8d8.png - Prediction 0 - Time 7.463603496551514
Rank 4 - Image b76728e6-f44b-40bf-8688-e703d10d2039.png - Prediction 0 - Time 8.03308653831482
Rank 1 - Image MIDRC-RICORD-1C-419639-000025-84235-0.png - Prediction 2 - Time 7.552827596664429
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000147-13199-0.png - Prediction 2 - Time 6.759445428848267
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000072-79474-0.png - Prediction 2 - Time 7.389849424362183
Rank 5 - Image b5714c0f-6d0f-4c56-833f-8b83f19e982a.png - Prediction 1 - Time 8.40395975112915
Rank 3 - Image 2f8fbfdc-56db-4eca-bf64-3c9a0637e28c.png - Prediction 0 - Time 7.853519916534424
Rank 4 - Image d9884def-b31a-4861-9eea-27f97bffeba2.png - Prediction 0 - Time 8.243068933486938
Rank 1 - Image MIDRC-RICORD-1C-SITE2-000001-16794-0.png - Prediction 2 - Time 8.14300799369812
Rank 0 - Image MIDRC-RICORD-1C-419639-002601-92699-0.png - Prediction 2 - Time 6.741003751754761
Rank 2 - Image MIDRC-RICORD-1C-419639-001882-13628-0.png - Prediction 2 - Time 6.877947568893433
Rank 3 - Image bc46651a-1314-44af-a834-1eb8a36e589e.png - Prediction 0 - Time 7.359711408615112
Rank 4 - Image ffba6230-71cf-4287-a0d1-887f5d16e95d.png - Prediction 0 - Time 7.999651670455933
Rank 5 - Image 875b34e4-b58d-479f-954a-5b015071f448.png - Prediction 1 - Time 9.036034107208252
Rank 0 - Image MIDRC-RICORD-1C-419639-002310-52924-0.png - Prediction 2 - Time 6.663364887237549
Rank 1 - Image MIDRC-RICORD-1C-419639-001571-15270-0.png - Prediction 2 - Time 7.86949348449707
Rank 2 - Image MIDRC-RICORD-1C-419639-000402-60433-0.png - Prediction 0 - Time 7.731024742126465
Rank 3 - Image 71d25920-4060-4a31-b7aa-cfbf4721a5c5.png - Prediction 0 - Time 7.1453211307525635
Rank 4 - Image f3b015ab-e337-4e7f-971d-eb7cc3dd4e92.png - Prediction 0 - Time 7.1314756870269775
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000171-45676-0.png - Prediction 2 - Time 6.688314437866211
Rank 5 - Image 91e187a5-771d-4a83-9601-e22ed326bc8e.png - Prediction 1 - Time 8.71133804321289
Rank 1 - Image MIDRC-RICORD-1C-419639-001903-65209-0.png - Prediction 2 - Time 8.09758186340332
Rank 2 - Image MIDRC-RICORD-1C-440808-000019-8.433-0.png - Prediction 1 - Time 6.811495304107666
Rank 0 - Image MIDRC-RICORD-1C-419639-000025-56001-0.png - Prediction 2 - Time 6.7184953689575195
