Mon Dec  6 00:27:00 2021       
+-----------------------------------------------------------------------------+
| NVIDIA-SMI 418.87.00    Driver Version: 418.87.00    CUDA Version: 10.1     |
|-------------------------------+----------------------+----------------------+
| GPU  Name        Persistence-M| Bus-Id        Disp.A | Volatile Uncorr. ECC |
| Fan  Temp  Perf  Pwr:Usage/Cap|         Memory-Usage | GPU-Util  Compute M. |
|===============================+======================+======================|
|   0  Tesla V100-PCIE...  On   | 00000000:AF:00.0 Off |                    0 |
| N/A   35C    P0    26W / 250W |      0MiB / 32480MiB |      0%      Default |
+-------------------------------+----------------------+----------------------+
                                                                               
+-----------------------------------------------------------------------------+
| Processes:                                                       GPU Memory |
|  GPU       PID   Type   Process name                             Usage      |
|=============================================================================|
|  No running processes found                                                 |
+-----------------------------------------------------------------------------+
Rank 0 - Image COVID-19_02132021(8).jpg - Prediction 0 - Time 13.29723858833313
Rank 4 - Image patient07796-study1-view1_frontal.jpg - Prediction 2 - Time 14.145539283752441
Rank 0 - Image COVID-19_02132021(10).jpg - Prediction 2 - Time 8.074526071548462
Rank 4 - Image patient04144-study1-view1_frontal.jpg - Prediction 2 - Time 8.164700269699097
Rank 2 - Image patient07683-study2-view1_frontal.jpg - Prediction 2 - Time 12.793586492538452
Rank 1 - Image 1.CXRCTThoraximagesofCOVID-19fromSingapore.pdf-002-fig3a.png - Prediction 2 - Time 16.219193696975708
Rank 2 - Image patient06879-study1-view1_frontal.jpg - Prediction 2 - Time 6.844478368759155
Rank 0 - Image COVID-19_02132021(47).jpg - Prediction 2 - Time 8.426965236663818
Rank 4 - Image patient08487-study1-view1_frontal.jpg - Prediction 0 - Time 8.418731927871704
Rank 1 - Image covid-19-pneumonia-24-day7.jpg - Prediction 2 - Time 7.438975095748901
Rank 2 - Image patient00839-study2-view1_frontal.jpg - Prediction 0 - Time 6.773203134536743
Rank 0 - Image covid-19-pneumonia-22-day2-pa.png - Prediction 2 - Time 8.305153131484985
Rank 4 - Image patient01459-study2-view1_frontal.jpg - Prediction 0 - Time 7.466463804244995
Rank 1 - Image A7E260CE-8A00-4C5F-A7F5-27336527A981.jpeg - Prediction 2 - Time 8.194237232208252
Rank 2 - Image patient07989-study1-view1_frontal.jpg - Prediction 0 - Time 6.75722599029541
Rank 4 - Image patient00446-study2-view1_frontal.jpg - Prediction 0 - Time 7.004980564117432
Rank 0 - Image 8FDE8DBA-CFBD-4B4C-B1A4-6F36A93B7E87.jpeg - Prediction 0 - Time 7.797828435897827
Rank 1 - Image 41591_2020_819_Fig1_HTML.webp-day10.png - Prediction 2 - Time 6.9404778480529785
Rank 2 - Image patient05434-study1-view1_frontal.jpg - Prediction 2 - Time 6.633065938949585
Rank 4 - Image patient04031-study5-view1_frontal.jpg - Prediction 1 - Time 8.421090602874756
Rank 0 - Image COVID-19_02132021(18).jpg - Prediction 1 - Time 8.157438516616821
Rank 2 - Image patient07316-study1-view1_frontal.jpg - Prediction 0 - Time 6.694550037384033
Rank 1 - Image 1-s2.0-S0140673620303706-fx1_lrg.jpg - Prediction 2 - Time 8.466597557067871
Rank 4 - Image patient05995-study9-view1_frontal.jpg - Prediction 0 - Time 7.4915289878845215
Rank 0 - Image extubation-8.jpg - Prediction 2 - Time 8.02412724494934
Rank 2 - Image patient08007-study1-view1_frontal.jpg - Prediction 2 - Time 6.697904109954834
Rank 1 - Image 1.CXRCTThoraximagesofCOVID-19fromSingapore.pdf-002-fig3b.png - Prediction 2 - Time 6.769290208816528
Rank 4 - Image patient04863-study1-view1_frontal.jpg - Prediction 2 - Time 7.8040735721588135
Rank 2 - Image patient07866-study1-view1_frontal.jpg - Prediction 2 - Time 6.592358350753784
Rank 0 - Image figure1-5e7c1b8d98c29ab001275405-98.jpeg - Prediction 2 - Time 8.202899694442749
Rank 1 - Image 53EC07C9-5CC6-4BE4-9B6F-D7B0D72AAA7E.jpeg - Prediction 2 - Time 9.236876726150513
Rank 2 - Image patient03761-study6-view1_frontal.jpg - Prediction 2 - Time 6.6190338134765625
Rank 4 - Image patient06431-study1-view1_frontal.jpg - Prediction 0 - Time 8.000138998031616
Rank 0 - Image COVID-19_02132021(34).jpg - Prediction 1 - Time 8.37238359451294
Rank 1 - Image covid-19-pneumonia-20.jpg - Prediction 2 - Time 7.887380838394165
Rank 2 - Image patient05399-study1-view1_frontal.jpg - Prediction 0 - Time 6.655163764953613
Rank 4 - Image patient03143-study1-view1_frontal.jpg - Prediction 0 - Time 8.410217761993408
Rank 0 - Image 31BA3780-2323-493F-8AED-62081B9C383B.jpeg - Prediction 2 - Time 7.685840606689453
Rank 1 - Image 16674_1_1.jpg - Prediction 2 - Time 7.507532835006714
Rank 2 - Image patient02229-study2-view1_frontal.jpg - Prediction 2 - Time 6.649792432785034
Rank 4 - Image patient07477-study1-view1_frontal.jpg - Prediction 0 - Time 8.132141828536987
Rank 0 - Image COVID-1912132020(95).jpg - Prediction 2 - Time 8.263173818588257
Rank 2 - Image patient06087-study2-view1_frontal.jpg - Prediction 0 - Time 6.538417339324951
Rank 1 - Image covid-19-infection-exclusive-gastrointestinal-symptoms-pa.png - Prediction 2 - Time 8.108884811401367
Rank 4 - Image patient08751-study1-view1_frontal.jpg - Prediction 0 - Time 7.461519479751587
Rank 0 - Image COVID-1912132020(57).jpg - Prediction 2 - Time 7.083681106567383
Rank 2 - Image patient08645-study1-view1_frontal.jpg - Prediction 2 - Time 6.66169810295105
Rank 1 - Image post-intubuation-pneumomediastium-and-pneumothorax-background-covid-19-pneumonia-day6-1.jpg - Prediction 2 - Time 8.418880701065063
Rank 4 - Image patient03174-study1-view1_frontal.jpg - Prediction 2 - Time 7.376368284225464
Rank 0 - Image COVID-19_02132021(22).jpg - Prediction 2 - Time 7.2689948081970215
Rank 2 - Image patient07451-study1-view1_frontal.jpg - Prediction 0 - Time 6.691548109054565
Rank 1 - Image post-intubuation-pneumomediastium-and-pneumothorax-background-covid-19-pneumonia-day1.jpg - Prediction 2 - Time 7.95701265335083
Rank 2 - Image patient03040-study3-view1_frontal.jpg - Prediction 2 - Time 6.621798038482666
Rank 0 - Image 4-x-day4.jpg - Prediction 2 - Time 7.350548505783081
Rank 4 - Image patient08021-study1-view1_frontal.jpg - Prediction 2 - Time 8.199114084243774
Rank 1 - Image 1312A392-67A3-4EBF-9319-810CF6DA5EF6.jpeg - Prediction 2 - Time 7.885167360305786
Rank 2 - Image patient03727-study1-view1_frontal.jpg - Prediction 2 - Time 6.639202833175659
Rank 4 - Image patient08907-study2-view1_frontal.jpg - Prediction 2 - Time 7.752539396286011
Rank 0 - Image COVID-19_02132021(4).jpg - Prediction 0 - Time 8.511894226074219
Rank 1 - Image 88de9d8c39e946abd495b37cd07d89e5-2ee6-0.jpg - Prediction 2 - Time 7.564040184020996
Rank 2 - Image patient07963-study1-view1_frontal.jpg - Prediction 2 - Time 6.708414554595947
Rank 4 - Image patient07025-study5-view1_frontal.jpg - Prediction 2 - Time 8.179324388504028
Rank 0 - Image COVID-19_02132021(43).jpg - Prediction 2 - Time 8.111268043518066
Rank 2 - Image patient00636-study1-view1_frontal.jpg - Prediction 0 - Time 6.579956769943237
Rank 1 - Image 6C94A287-C059-46A0-8600-AFB95F4727B7.jpeg - Prediction 2 - Time 7.9846351146698
Rank 4 - Image patient05209-study1-view1_frontal.jpg - Prediction 2 - Time 8.076201915740967
Rank 0 - Image covid-19-pneumonia-7-PA.jpg - Prediction 2 - Time 8.24067234992981
Rank 2 - Image patient00043-study1-view1_frontal.jpg - Prediction 2 - Time 6.68007493019104
Rank 1 - Image 1.CXRCTThoraximagesofCOVID-19fromSingapore.pdf-003-fig4a.png - Prediction 2 - Time 8.256993532180786
Rank 4 - Image patient05896-study1-view1_frontal.jpg - Prediction 0 - Time 7.874903917312622
Rank 0 - Image 67d668e570c242404ba82c7cbe2ca8f2-05be-0.jpg - Prediction 2 - Time 7.232728958129883
Rank 2 - Image patient03749-study1-view1_frontal.jpg - Prediction 0 - Time 6.606734991073608
Rank 1 - Image covid-19-pneumonia-bilateral.jpg - Prediction 2 - Time 7.752335786819458
Rank 2 - Image patient05238-study3-view1_frontal.jpg - Prediction 0 - Time 6.678329944610596
Rank 0 - Image COVID-19_02132021(38).jpg - Prediction 1 - Time 7.780542850494385
Rank 4 - Image patient02000-study1-view1_frontal.jpg - Prediction 0 - Time 8.1534583568573
Rank 1 - Image E1724330-1866-4581-8CD8-CEC9B8AFEDDE.jpeg - Prediction 2 - Time 8.414302110671997
Rank 2 - Image patient07392-study1-view1_frontal.jpg - Prediction 0 - Time 6.666768789291382
Rank 0 - Image COVID-1912132020(60).jpg - Prediction 0 - Time 7.277802228927612
Rank 4 - Image patient04216-study1-view1_frontal.jpg - Prediction 0 - Time 8.00732707977295
Rank 2 - Image patient05632-study1-view1_frontal.jpg - Prediction 0 - Time 6.6110312938690186
Rank 1 - Image post-intubuation-pneumomediastium-and-pneumothorax-background-covid-19-pneumonia-day6-2.jpg - Prediction 2 - Time 8.305068969726562
Rank 0 - Image nejmoa2001191_f5-PA.jpeg - Prediction 2 - Time 8.359521627426147
Rank 4 - Image patient08197-study1-view1_frontal.jpg - Prediction 0 - Time 8.232859134674072
Rank 2 - Image patient00986-study1-view1_frontal.jpg - Prediction 0 - Time 6.61445689201355
Rank 1 - Image covid-19-pneumonia-58-day-9.jpg - Prediction 2 - Time 8.032788515090942
Rank 0 - Image COVID-1912132020(99).jpg - Prediction 2 - Time 8.3655424118042
Rank 4 - Image patient08245-study1-view1_frontal.jpg - Prediction 1 - Time 7.968714475631714
Rank 2 - Image patient00483-study1-view1_frontal.jpg - Prediction 2 - Time 6.646497488021851
Rank 1 - Image ryct.2020200034.fig5-day7.jpeg - Prediction 2 - Time 8.879088878631592
Rank 4 - Image patient04669-study1-view1_frontal.jpg - Prediction 0 - Time 7.543030261993408
Rank 0 - Image COVID-1912132020(76).jpg - Prediction 2 - Time 8.300350427627563
Rank 2 - Image patient03251-study1-view1_frontal.jpg - Prediction 0 - Time 6.6534013748168945
Rank 1 - Image 1.CXRCTThoraximagesofCOVID-19fromSingapore.pdf-003-fig4b.png - Prediction 2 - Time 7.928059101104736
Rank 2 - Image patient03672-study2-view1_frontal.jpg - Prediction 2 - Time 6.685507774353027
Rank 0 - Image COVID-1912132020(98).jpg - Prediction 2 - Time 7.590696096420288
Rank 4 - Image patient00528-study1-view1_frontal.jpg - Prediction 1 - Time 8.463164806365967
Rank 1 - Image 1.CXRCTThoraximagesofCOVID-19fromSingapore.pdf-000-fig1a.png - Prediction 2 - Time 8.016473531723022
Rank 2 - Image patient04180-study1-view1_frontal.jpg - Prediction 0 - Time 6.725778818130493
Rank 0 - Image COVID-19_02132021(31).jpg - Prediction 2 - Time 7.958998203277588
Rank 4 - Image patient08439-study1-view2_frontal.jpg - Prediction 2 - Time 8.741870641708374
Rank 2 - Image patient08443-study1-view1_frontal.jpg - Prediction 2 - Time 6.629658222198486
Rank 1 - Image 6b44464d-73a7-4cf3-bbb6-ffe7168300e3.annot.original.jpeg - Prediction 2 - Time 7.342218637466431
Rank 0 - Image COVID-1912132020(77).jpg - Prediction 2 - Time 7.618901968002319
Rank 4 - Image patient06008-study6-view1_frontal.jpg - Prediction 0 - Time 8.043374300003052
Rank 2 - Image patient01544-study1-view1_frontal.jpg - Prediction 0 - Time 6.771513938903809
Rank 1 - Image covid-19-pneumonia-49-day4.jpg - Prediction 2 - Time 8.101187944412231
Rank 0 - Image covid-19-pneumonia-43-day0.jpeg - Prediction 2 - Time 7.768131256103516
Rank 4 - Image patient05034-study1-view1_frontal.jpg - Prediction 2 - Time 7.95102071762085
Rank 2 - Image patient01818-study1-view1_frontal.jpg - Prediction 1 - Time 6.672882080078125
Rank 1 - Image covid-19-pneumonia-23-day1.jpg - Prediction 2 - Time 8.664276123046875
Rank 0 - Image COVID-1912132020(61).jpg - Prediction 2 - Time 8.050251722335815
Rank 4 - Image patient05641-study1-view1_frontal.jpg - Prediction 0 - Time 7.449535131454468
Rank 2 - Image patient01368-study1-view1_frontal.jpg - Prediction 0 - Time 6.69438099861145
