Mon Dec  6 08:10:47 2021       
+-----------------------------------------------------------------------------+
| NVIDIA-SMI 418.87.00    Driver Version: 418.87.00    CUDA Version: 10.1     |
|-------------------------------+----------------------+----------------------+
| GPU  Name        Persistence-M| Bus-Id        Disp.A | Volatile Uncorr. ECC |
| Fan  Temp  Perf  Pwr:Usage/Cap|         Memory-Usage | GPU-Util  Compute M. |
|===============================+======================+======================|
|   0  Tesla V100-PCIE...  On   | 00000000:AF:00.0 Off |                    0 |
| N/A   28C    P0    26W / 250W |      0MiB / 32480MiB |      0%      Default |
+-------------------------------+----------------------+----------------------+
                                                                               
+-----------------------------------------------------------------------------+
| Processes:                                                       GPU Memory |
|  GPU       PID   Type   Process name                             Usage      |
|=============================================================================|
|  No running processes found                                                 |
+-----------------------------------------------------------------------------+
Rank 7 - Image patient02427-study1-view1_frontal.jpg - Prediction 2 - Time 11.242024421691895
Rank 3 - Image patient05430-study1-view1_frontal.jpg - Prediction 0 - Time 11.338692903518677
Rank 0 - Image COVID-19_02132021(8).jpg - Prediction 0 - Time 11.489836692810059
Rank 5 - Image patient06635-study1-view1_frontal.jpg - Prediction 0 - Time 11.515527725219727
Rank 2 - Image patient12316-study7-view1_frontal.jpg - Prediction 2 - Time 11.536652565002441
Rank 4 - Image patient08978-study1-view1_frontal.jpg - Prediction 2 - Time 12.030358076095581
Rank 1 - Image NoFinding-patient08902-study1-view1_frontal.jpg - Prediction 2 - Time 13.28114914894104
Rank 6 - Image patient02844-study1-view1_frontal.jpg - Prediction 2 - Time 13.569494247436523
Rank 7 - Image patient05597-study2-view1_frontal.jpg - Prediction 0 - Time 6.773541688919067
Rank 3 - Image patient05439-study1-view2_frontal.jpg - Prediction 1 - Time 6.761766195297241
Rank 5 - Image patient05678-study1-view1_frontal.jpg - Prediction 2 - Time 6.7247772216796875
Rank 2 - Image patient14770-study1-view1_frontal.jpg - Prediction 0 - Time 6.7036192417144775
Rank 0 - Image COVID-19_02132021(10).jpg - Prediction 2 - Time 6.9068284034729
Rank 4 - Image patient03928-study1-view1_frontal.jpg - Prediction 0 - Time 7.802964210510254
Rank 6 - Image patient07290-study5-view1_frontal.jpg - Prediction 2 - Time 7.1928510665893555
Rank 1 - Image NoFinding-patient40899-study1-view1_frontal.jpg - Prediction 2 - Time 8.771163940429688
Rank 7 - Image patient07779-study1-view1_frontal.jpg - Prediction 2 - Time 6.738314628601074
Rank 3 - Image patient02660-study1-view1_frontal.jpg - Prediction 2 - Time 6.682449579238892
Rank 5 - Image patient06145-study1-view1_frontal.jpg - Prediction 2 - Time 6.572940349578857
Rank 2 - Image patient10803-study2-view1_frontal.jpg - Prediction 1 - Time 6.665766954421997
Rank 0 - Image COVID-19_02132021(47).jpg - Prediction 2 - Time 6.722997426986694
Rank 4 - Image patient06820-study2-view1_frontal.jpg - Prediction 0 - Time 6.985858678817749
Rank 6 - Image patient00254-study1-view1_frontal.jpg - Prediction 0 - Time 7.000900506973267
Rank 1 - Image NoFinding-patient06907-study1-view1_frontal.jpg - Prediction 2 - Time 8.52449917793274
Rank 3 - Image patient05883-study1-view1_frontal.jpg - Prediction 0 - Time 6.656847715377808
Rank 7 - Image patient04396-study1-view1_frontal.jpg - Prediction 0 - Time 6.6921913623809814
Rank 2 - Image patient04768-study1-view1_frontal.jpg - Prediction 0 - Time 6.727834701538086
Rank 0 - Image covid-19-pneumonia-22-day2-pa.png - Prediction 2 - Time 6.817524433135986
Rank 5 - Image patient02974-study1-view1_frontal.jpg - Prediction 2 - Time 7.788306713104248
Rank 4 - Image patient01495-study1-view1_frontal.jpg - Prediction 0 - Time 6.676613092422485
Rank 6 - Image patient02899-study1-view1_frontal.jpg - Prediction 2 - Time 7.761366128921509
Rank 1 - Image NoFinding-patient21399-study1-view1_frontal.jpg - Prediction 2 - Time 7.477798223495483
Rank 3 - Image patient05586-study1-view1_frontal.jpg - Prediction 2 - Time 6.645132541656494
Rank 7 - Image patient01801-study2-view1_frontal.jpg - Prediction 2 - Time 6.825749158859253
Rank 2 - Image patient20621-study1-view1_frontal.jpg - Prediction 1 - Time 6.655783176422119
Rank 0 - Image 8FDE8DBA-CFBD-4B4C-B1A4-6F36A93B7E87.jpeg - Prediction 0 - Time 6.803705215454102
Rank 5 - Image patient00353-study1-view1_frontal.jpg - Prediction 0 - Time 7.404396057128906
Rank 4 - Image patient04624-study1-view1_frontal.jpg - Prediction 0 - Time 6.6295342445373535
Rank 6 - Image patient02625-study2-view1_frontal.jpg - Prediction 0 - Time 7.961940765380859
Rank 3 - Image patient05469-study1-view1_frontal.jpg - Prediction 0 - Time 6.578303575515747
Rank 2 - Image patient00702-study3-view1_frontal.jpg - Prediction 2 - Time 6.6464831829071045
Rank 0 - Image COVID-19_02132021(18).jpg - Prediction 1 - Time 6.627300977706909
Rank 7 - Image patient05413-study1-view1_frontal.jpg - Prediction 0 - Time 8.172927379608154
Rank 1 - Image NoFinding-patient57341-study1-view1_frontal.jpg - Prediction 1 - Time 8.68011999130249
Rank 4 - Image patient02946-study6-view1_frontal.jpg - Prediction 0 - Time 6.690338611602783
Rank 5 - Image patient02943-study1-view1_frontal.jpg - Prediction 0 - Time 7.851746082305908
Rank 6 - Image patient05069-study4-view1_frontal.jpg - Prediction 2 - Time 7.685840606689453
Rank 3 - Image patient00700-study1-view1_frontal.jpg - Prediction 2 - Time 6.698988199234009
Rank 2 - Image patient08016-study1-view1_frontal.jpg - Prediction 2 - Time 6.738748550415039
Rank 0 - Image extubation-8.jpg - Prediction 2 - Time 6.76630973815918
Rank 4 - Image patient03579-study4-view1_frontal.jpg - Prediction 0 - Time 6.694799184799194
Rank 7 - Image patient01798-study3-view1_frontal.jpg - Prediction 0 - Time 8.000204801559448
Rank 5 - Image patient08393-study1-view1_frontal.jpg - Prediction 0 - Time 7.855530261993408
Rank 1 - Image NoFinding-patient15439-study1-view1_frontal.jpg - Prediction 2 - Time 9.782722234725952
Rank 6 - Image patient00821-study1-view1_frontal.jpg - Prediction 2 - Time 6.597356796264648
Rank 3 - Image patient07293-study1-view1_frontal.jpg - Prediction 2 - Time 6.698176622390747
Rank 2 - Image patient18057-study1-view1_frontal.jpg - Prediction 2 - Time 6.704903602600098
Rank 0 - Image figure1-5e7c1b8d98c29ab001275405-98.jpeg - Prediction 2 - Time 6.699442386627197
Rank 4 - Image patient02500-study1-view1_frontal.jpg - Prediction 0 - Time 6.625348806381226
Rank 7 - Image patient04018-study2-view1_frontal.jpg - Prediction 0 - Time 7.764924764633179
Rank 5 - Image patient06707-study1-view1_frontal.jpg - Prediction 0 - Time 7.77131462097168
Rank 3 - Image patient00175-study1-view1_frontal.jpg - Prediction 0 - Time 6.664214134216309
Rank 2 - Image patient09514-study1-view1_frontal.jpg - Prediction 0 - Time 6.723453760147095
Rank 1 - Image NoFinding-patient55177-study1-view1_frontal.jpg - Prediction 2 - Time 8.77380919456482
Rank 6 - Image patient06147-study1-view1_frontal.jpg - Prediction 0 - Time 7.586438894271851
Rank 0 - Image COVID-19_02132021(34).jpg - Prediction 1 - Time 6.726058721542358
Rank 4 - Image patient02559-study1-view1_frontal.jpg - Prediction 0 - Time 6.681671619415283
Rank 7 - Image patient03047-study1-view1_frontal.jpg - Prediction 0 - Time 6.977729320526123
Rank 5 - Image patient07082-study1-view1_frontal.jpg - Prediction 0 - Time 6.942437171936035
Rank 3 - Image patient08182-study1-view1_frontal.jpg - Prediction 2 - Time 6.627238512039185
Rank 2 - Image patient01099-study1-view1_frontal.jpg - Prediction 0 - Time 6.6443681716918945
Rank 0 - Image 31BA3780-2323-493F-8AED-62081B9C383B.jpeg - Prediction 2 - Time 6.649960041046143
Rank 4 - Image patient05834-study2-view1_frontal.jpg - Prediction 2 - Time 6.63048529624939
Rank 6 - Image patient03583-study1-view1_frontal.jpg - Prediction 2 - Time 8.147849321365356
Rank 1 - Image NoFinding-patient46458-study1-view1_frontal.jpg - Prediction 2 - Time 8.600464582443237
Rank 7 - Image patient07214-study3-view1_frontal.jpg - Prediction 2 - Time 7.693788528442383
Rank 5 - Image patient02233-study1-view1_frontal.jpg - Prediction 0 - Time 6.963524341583252
Rank 3 - Image patient01696-study4-view1_frontal.jpg - Prediction 2 - Time 6.626239538192749
Rank 2 - Image patient17631-study1-view1_frontal.jpg - Prediction 2 - Time 6.61792516708374
Rank 0 - Image COVID-1912132020(95).jpg - Prediction 2 - Time 6.743990659713745
Rank 6 - Image patient04433-study2-view1_frontal.jpg - Prediction 0 - Time 6.475625038146973
Rank 4 - Image patient08354-study1-view1_frontal.jpg - Prediction 2 - Time 6.684762716293335
Rank 1 - Image NoFinding-patient48258-study5-view1_frontal.jpg - Prediction 2 - Time 7.809138774871826
Rank 3 - Image patient02467-study7-view1_frontal.jpg - Prediction 2 - Time 6.591241121292114
Rank 7 - Image patient05921-study1-view1_frontal.jpg - Prediction 2 - Time 7.9300172328948975
Rank 2 - Image patient14770-study1-view2_frontal.jpg - Prediction 0 - Time 6.681670188903809
Rank 5 - Image patient01557-study1-view1_frontal.jpg - Prediction 0 - Time 7.944957733154297
Rank 0 - Image COVID-1912132020(57).jpg - Prediction 2 - Time 6.710965394973755
Rank 4 - Image patient02896-study3-view1_frontal.jpg - Prediction 1 - Time 6.635087728500366
Rank 6 - Image patient06732-study1-view1_frontal.jpg - Prediction 0 - Time 7.964054822921753
Rank 1 - Image NoFinding-patient59807-study1-view1_frontal.jpg - Prediction 2 - Time 7.884603023529053
Rank 3 - Image patient00226-study2-view1_frontal.jpg - Prediction 2 - Time 6.626660585403442
Rank 2 - Image patient03419-study5-view1_frontal.jpg - Prediction 2 - Time 6.641562461853027
Rank 5 - Image patient00084-study2-view1_frontal.jpg - Prediction 1 - Time 6.450745582580566
Rank 0 - Image COVID-19_02132021(22).jpg - Prediction 2 - Time 6.6829915046691895
Rank 7 - Image patient05343-study3-view1_frontal.jpg - Prediction 0 - Time 7.753441095352173
Rank 4 - Image patient04697-study1-view1_frontal.jpg - Prediction 2 - Time 6.6132988929748535
Rank 6 - Image patient02473-study1-view1_frontal.jpg - Prediction 0 - Time 7.9980127811431885
Rank 1 - Image NoFinding-patient63560-study1-view1_frontal.jpg - Prediction 2 - Time 7.823951721191406
Rank 3 - Image patient04544-study1-view1_frontal.jpg - Prediction 0 - Time 6.665621995925903
Rank 2 - Image patient06486-study2-view1_frontal.jpg - Prediction 2 - Time 6.629156827926636
Rank 0 - Image 4-x-day4.jpg - Prediction 2 - Time 6.678736925125122
Rank 7 - Image patient05208-study1-view1_frontal.jpg - Prediction 0 - Time 6.63176417350769
Rank 5 - Image patient02385-study1-view1_frontal.jpg - Prediction 0 - Time 7.612839698791504
Rank 4 - Image patient02199-study1-view1_frontal.jpg - Prediction 0 - Time 6.616447925567627
Rank 6 - Image patient04271-study2-view1_frontal.jpg - Prediction 0 - Time 7.638874292373657
Rank 3 - Image patient00070-study1-view1_frontal.jpg - Prediction 2 - Time 6.672400236129761
Rank 0 - Image COVID-19_02132021(4).jpg - Prediction 0 - Time 6.712674856185913
Rank 4 - Image patient02455-study2-view1_frontal.jpg - Prediction 1 - Time 6.741123199462891
Rank 1 - Image NoFinding-patient44218-study2-view1_frontal.jpg - Prediction 2 - Time 9.412590026855469
Rank 7 - Image patient02612-study4-view1_frontal.jpg - Prediction 2 - Time 7.723873615264893
Rank 2 - Image patient15650-study4-view1_frontal.jpg - Prediction 2 - Time 9.08421516418457
Rank 5 - Image patient07077-study6-view1_frontal.jpg - Prediction 2 - Time 8.15849781036377
Rank 3 - Image patient06921-study1-view1_frontal.jpg - Prediction 2 - Time 6.634949445724487
Rank 6 - Image patient03907-study1-view1_frontal.jpg - Prediction 0 - Time 7.9086754322052
Rank 0 - Image COVID-19_02132021(43).jpg - Prediction 2 - Time 6.732293128967285
Rank 4 - Image patient02220-study2-view1_frontal.jpg - Prediction 2 - Time 6.5797741413116455
Rank 7 - Image patient05592-study1-view1_frontal.jpg - Prediction 0 - Time 7.925675392150879
Rank 5 - Image patient05386-study1-view1_frontal.jpg - Prediction 0 - Time 7.7590415477752686
